[25/Jan/14, 03:02:55] (LamPI-daemon) address: 1, channel: 0, temperature: 3.8, humidity: 65
[25/Jan/14, 14:46:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.7, humidity: 42
[25/Jan/14, 14:50:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 14:50:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 14:51:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.3, humidity: 59
[25/Jan/14, 14:53:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.3, humidity: 60
[25/Jan/14, 14:54:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.3, humidity: 59
[25/Jan/14, 14:54:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 14:55:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.8, humidity: 42
[25/Jan/14, 14:56:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.3, humidity: 59
[25/Jan/14, 14:56:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 14:57:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 14:58:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 14:59:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:01:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:02:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:05:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:06:55] (LamPI-daemon) address: 1, channel: 0, temperature: 7.4, humidity: 60
[25/Jan/14, 15:06:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.4, humidity: 60
[25/Jan/14, 15:07:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:07:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:08:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:14:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.3, humidity: 59
[25/Jan/14, 15:14:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:16:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.2, humidity: 59
[25/Jan/14, 15:19:55] (LamPI-daemon) address: 1, channel: 0, temperature: 7.3, humidity: 59
[25/Jan/14, 15:19:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.3, humidity: 59
[25/Jan/14, 15:20:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:21:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.3, humidity: 59
[25/Jan/14, 15:21:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.3, humidity: 59
[25/Jan/14, 15:21:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:21:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:23:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:24:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.1, humidity: 59
[25/Jan/14, 15:24:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.1, humidity: 59
[25/Jan/14, 15:24:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:24:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:25:55] (LamPI-daemon) address: 1, channel: 0, temperature: 7.1, humidity: 59
[25/Jan/14, 15:25:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.1, humidity: 59
[25/Jan/14, 15:25:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:27:55] (LamPI-daemon) address: 1, channel: 0, temperature: 7.1, humidity: 59
[25/Jan/14, 15:28:55] (LamPI-daemon) address: 1, channel: 0, temperature: 7.0, humidity: 59
[25/Jan/14, 15:28:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.0, humidity: 59
[25/Jan/14, 15:28:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:28:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:29:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.0, humidity: 59
[25/Jan/14, 15:29:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:29:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:30:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.0, humidity: 59
[25/Jan/14, 15:31:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:32:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.9, humidity: 59
[25/Jan/14, 15:32:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:33:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:34:55] (LamPI-daemon) address: 1, channel: 0, temperature: 7.0, humidity: 59
[25/Jan/14, 15:34:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.0, humidity: 59
[25/Jan/14, 15:36:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.0, humidity: 59
[25/Jan/14, 15:37:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.0, humidity: 59
[25/Jan/14, 15:37:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.0, humidity: 59
[25/Jan/14, 15:37:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:38:56] (LamPI-daemon) address: 1, channel: 0, temperature: 7.0, humidity: 59
[25/Jan/14, 15:39:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.9, humidity: 59
[25/Jan/14, 15:40:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.8, humidity: 58
[25/Jan/14, 15:40:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:41:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.8, humidity: 59
[25/Jan/14, 15:42:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.8, humidity: 59
[25/Jan/14, 15:42:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:43:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:43:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:44:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:45:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.8, humidity: 59
[25/Jan/14, 15:45:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:45:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:46:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.8, humidity: 59
[25/Jan/14, 15:46:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.8, humidity: 59
[25/Jan/14, 15:46:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:47:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:48:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.8, humidity: 59
[25/Jan/14, 15:48:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:49:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:50:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.8, humidity: 59
[25/Jan/14, 15:50:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:51:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.7, humidity: 58
[25/Jan/14, 15:51:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.7, humidity: 58
[25/Jan/14, 15:51:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:52:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.7, humidity: 59
[25/Jan/14, 15:53:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:54:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:54:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:55:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:56:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:56:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 15:57:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 43
[25/Jan/14, 15:58:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 15:59:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 15:59:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 15:59:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 16:00:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:01:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:01:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:02:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:02:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 16:03:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:04:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:05:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:07:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:07:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:08:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:08:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:09:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:10:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:10:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:11:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:11:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:12:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:14:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:15:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:15:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:16:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:16:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:17:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:17:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:17:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:18:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:18:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:19:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:19:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:20:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:20:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 16:21:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 16:21:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 16:22:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:23:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:23:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:24:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:24:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:26:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:27:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:28:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:28:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:28:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:29:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:30:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:31:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:31:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 16:31:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 16:32:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:32:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:32:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:33:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:33:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 43
[25/Jan/14, 16:34:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:34:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:34:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:35:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:35:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:36:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:39:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 58
[25/Jan/14, 16:40:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:41:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:41:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:42:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:43:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 57
[25/Jan/14, 16:43:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:44:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:46:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:47:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 57
[25/Jan/14, 16:47:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:48:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 57
[25/Jan/14, 16:48:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:50:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 57
[25/Jan/14, 16:50:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:50:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:51:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:52:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 57
[25/Jan/14, 16:53:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:54:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.6, humidity: 57
[25/Jan/14, 16:54:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:55:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 57
[25/Jan/14, 16:55:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:55:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:57:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 57
[25/Jan/14, 16:57:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 57
[25/Jan/14, 16:57:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:58:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 57
[25/Jan/14, 16:58:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 16:59:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 57
[25/Jan/14, 17:00:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 57
[25/Jan/14, 17:00:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 57
[25/Jan/14, 17:00:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.4, humidity: 42
[25/Jan/14, 17:01:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.5, humidity: 42
[25/Jan/14, 17:03:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 57
[25/Jan/14, 17:03:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 17:05:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 17:05:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 17:06:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 56
[25/Jan/14, 17:06:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 56
[25/Jan/14, 17:06:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 17:06:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 17:08:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.4, humidity: 56
[25/Jan/14, 17:09:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 56
[25/Jan/14, 17:10:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 56
[25/Jan/14, 17:11:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 56
[25/Jan/14, 17:11:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 17:12:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 17:13:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 17:14:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 17:15:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.4, humidity: 56
[25/Jan/14, 17:15:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 17:16:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 17:17:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 56
[25/Jan/14, 17:17:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.7, humidity: 42
[25/Jan/14, 17:18:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 17:19:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.5, humidity: 56
[25/Jan/14, 17:19:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 41
[25/Jan/14, 17:20:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.4, humidity: 56
[25/Jan/14, 17:20:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.4, humidity: 56
[25/Jan/14, 17:20:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 41
[25/Jan/14, 17:21:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 41
[25/Jan/14, 17:23:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 56
[25/Jan/14, 17:23:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 17:24:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 56
[25/Jan/14, 17:25:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 56
[25/Jan/14, 17:25:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 17:25:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 42
[25/Jan/14, 17:26:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 56
[25/Jan/14, 17:26:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 41
[25/Jan/14, 17:27:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 56
[25/Jan/14, 17:28:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.6, humidity: 41
[25/Jan/14, 17:30:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 55
[25/Jan/14, 17:32:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 55
[25/Jan/14, 17:32:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.7, humidity: 41
[25/Jan/14, 17:32:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.7, humidity: 41
[25/Jan/14, 17:33:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 55
[25/Jan/14, 17:34:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 55
[25/Jan/14, 17:34:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 55
[25/Jan/14, 17:37:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 54
[25/Jan/14, 17:37:59] (LamPI-daemon) address: 14, channel: 1, temperature: 20.8, humidity: 41
[25/Jan/14, 17:38:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 54
[25/Jan/14, 17:38:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.8, humidity: 41
[25/Jan/14, 17:40:58] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 54
[25/Jan/14, 17:41:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 54
[25/Jan/14, 17:43:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.4, humidity: 54
[25/Jan/14, 17:44:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 54
[25/Jan/14, 17:44:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 54
[25/Jan/14, 17:44:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.9, humidity: 41
[25/Jan/14, 17:44:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.9, humidity: 41
[25/Jan/14, 17:45:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.9, humidity: 41
[25/Jan/14, 17:46:58] (LamPI-daemon) address: 14, channel: 1, temperature: 20.9, humidity: 41
[25/Jan/14, 17:47:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.0, humidity: 41
[25/Jan/14, 17:48:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 54
[25/Jan/14, 17:48:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 54
[25/Jan/14, 17:49:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.0, humidity: 41
[25/Jan/14, 17:50:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.0, humidity: 41
[25/Jan/14, 17:50:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.0, humidity: 41
[25/Jan/14, 17:51:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 54
[25/Jan/14, 17:51:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 54
[25/Jan/14, 17:52:56] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 54
[25/Jan/14, 17:52:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.0, humidity: 41
[25/Jan/14, 17:52:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.0, humidity: 41
[25/Jan/14, 17:53:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.0, humidity: 41
[25/Jan/14, 17:55:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 53
[25/Jan/14, 17:55:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.0, humidity: 41
[25/Jan/14, 17:56:55] (LamPI-daemon) address: 1, channel: 0, temperature: 6.3, humidity: 53
[25/Jan/14, 17:56:58] (LamPI-daemon) address: 14, channel: 1, temperature: 21.0, humidity: 41
